Date,Inf-Adj TR
1942-11-16,-0.009438043
1942-11-17,-0.012691882
1942-11-18,0.00423985
1942-11-19,-0.001097484
1942-11-20,0.009551011
1942-11-23,-0.011637029
1942-11-24,-0.002168126
1942-11-25,-0.004311729
1942-11-27,0.003188688
1942-11-30,-0.005386973
1942-12-01,-0.001113867
1942-12-02,0.003195318
1942-12-03,0.003184901
1942-12-04,-3.74E-05
1942-12-07,-0.004320095
1942-12-08,0.006414173
1942-12-09,-3.74E-05
1942-12-10,0.001030936
1942-12-11,-3.74E-05
1942-12-14,0.005298739
1942-12-15,0.002085702
1942-12-16,0.008437136
1942-12-17,0.017819703
1942-12-18,-0.001069432
1942-12-21,-3.74E-05
1942-12-22,-0.001070498
1942-12-23,0.003064938
1942-12-24,0.004086271
1942-12-28,-0.009277687
1942-12-29,-3.74E-05
1942-12-30,0.011361523
1942-12-31,0.00098715
1943-01-04,0.015585385
1943-01-05,-0.001783866
1943-01-06,-0.000777838
1943-01-07,0.002254508
1943-01-08,0.001241345
1943-01-11,0.004264521
1943-01-12,-0.002779785
1943-01-13,0.002246362
1943-01-14,0.006262414
1943-01-15,0.008224271
1943-01-18,0.003205504
1943-01-19,-0.00964916
1943-01-20,0.001230267
1943-01-21,0.015187398
1943-01-22,-0.000750055
1943-01-25,0.013014958
1943-01-26,0.005086632
1943-01-27,-0.00073392
1943-01-28,0.001199381
1943-01-29,0.008927916
1943-02-01,0.007882091
1943-02-02,0.000219256
1943-02-03,-0.007385307
1943-02-04,-0.000738599
1943-02-05,0.007889438
1943-02-08,-0.000732219
1943-02-09,0.007838303
1943-02-10,0.006835513
1943-02-11,0.00209719
1943-02-15,0.013340155
1943-02-16,-0.001630883
1943-02-17,0.002072824
1943-02-18,-0.013656785
1943-02-19,-0.001656917
1943-02-23,0.019016248
1943-02-24,0.005754311
1943-02-25,0.006641274
1943-02-26,0.000219256
1943-03-01,-0.005187143
1943-03-02,-0.007955265
1943-03-03,0.012285872
1943-03-04,0.001192236
1943-03-05,0.003916197
1943-03-08,-0.004249167
1943-03-09,-0.006078849
1943-03-10,-0.005195468
1943-03-11,0.009462486
1943-03-12,0.003003803
1943-03-15,-0.001534235
1943-03-16,-0.003346649
1943-03-17,-0.007895379
1943-03-18,-0.002459084
1943-03-19,-0.003379028
1943-03-22,0.003047213
1943-03-23,0.002117995
1943-03-24,0.002110468
1943-03-25,0.020317919
1943-03-26,0.007399288
1943-03-29,0.016184902
1943-03-30,0.008073963
1943-03-31,-0.00149207
1943-04-01,0.00051599
1943-04-02,-0.002936006
1943-04-05,0.002247588
1943-04-06,0.014320249
1943-04-07,-0.005449609
1943-04-08,-0.008894576
1943-04-09,-0.04000274
1943-04-12,0.000550098
1943-04-13,-0.001244429
1943-04-14,0.012219757
1943-04-15,0.006744631
1943-04-16,-0.002988413
1943-04-19,0.004065495
1943-04-20,-0.003862506
1943-04-21,0.009352608
1943-04-22,0.002272519
1943-04-26,-0.000347568
1943-04-27,-0.000347568
1943-04-28,-0.000347568
1943-04-29,0.009234314
1943-04-30,-0.000347568
1943-05-03,0.01976804
1943-05-04,0.003307441
1943-05-05,0.005825539
1943-05-06,0.003276238
1943-05-07,-0.013443404
1943-05-10,0.013471187
1943-05-11,-0.003418341
1943-05-12,-0.004267769
1943-05-13,0.00329035
1943-05-14,-0.01853303
1943-05-17,0.001632748
1943-05-18,0.007602527
1943-05-19,0.010084227
1943-05-20,-0.002591323
1943-05-21,-7.67E-05
1943-05-24,-0.002597662
1943-05-25,0.002450726
1943-05-26,0.007486371
1943-05-27,0.002425431
1943-05-28,0.002419187
1943-06-01,0.010982137
1943-06-02,0.001014773
1943-06-03,0.004295478
1943-06-04,-0.004708206
1943-06-07,-0.002269299
1943-06-08,-0.005567562
1943-06-09,0.003505013
1943-06-10,0.00184392
1943-06-11,-0.004748584
1943-06-14,-0.016362536
1943-06-15,0.004402509
1943-06-16,0.001870201
1943-06-17,0.001867395
1943-06-18,-0.000641667
1943-06-21,-0.004822967
1943-06-22,0.001874427
1943-06-23,-0.002323023
1943-06-24,0.005240013
1943-06-25,0.021951077
1943-06-28,0.009202764
1943-06-29,-0.003052998
1943-06-30,0.005894081
1943-07-01,0.001274377
1943-07-02,-0.000344401
1943-07-06,0.002084093
1943-07-07,-0.001152155
1943-07-08,0.001274377
1943-07-09,0.004509968
1943-07-12,0.006911074
1943-07-13,0.006869784
1943-07-14,0.006033475
1943-07-15,-0.005073315
1943-07-16,-0.001921975
1943-07-19,0.001262108
1943-07-20,-0.005909842
1943-07-21,0.002870434
1943-07-22,0.00046466
1943-07-23,0.00126466
1943-07-26,-0.01552255
1943-07-27,-0.0312169
1943-07-28,-0.002891045
1943-07-29,0.017299677
1943-07-30,-0.018575075
1943-08-02,-0.031590247
1943-08-03,0.022273253
1943-08-04,0.00644996
1943-08-05,-0.002915442
1943-08-06,-0.009735502
1943-08-09,-0.002102272
1943-08-10,0.009960022
1943-08-11,0.008163002
1943-08-12,-0.00545494
1943-08-13,0.009854928
1943-08-16,-0.00205652
1943-08-17,0.006404444
1943-08-18,0.003844267
1943-08-19,-0.000361663
1943-08-20,-0.007919042
1943-08-23,-0.017304278
1943-08-24,0.008235884
1943-08-25,0.002188128
1943-08-26,0.003893147
1943-08-27,-0.006331247
1943-08-30,0.000477264
1943-08-31,0.011616938
1943-09-01,0.003313265
1943-09-02,-7.66E-05
1943-09-03,-0.001765755
1943-09-07,0.002461505
1943-09-08,-0.005983739
1943-09-09,0.010959088
1943-09-10,0.001602695
1943-09-13,-0.001753012
1943-09-14,-0.001755827
1943-09-15,0.00160552
1943-09-16,0.005800848
1943-09-17,0.009940129
1943-09-20,0.010667236
1943-09-21,0.000741096
1943-09-22,-0.002527546
1943-09-23,-0.009085575
1943-09-24,-7.66E-05
1943-09-27,-0.008341029
1943-09-28,-0.001743233
1943-09-29,0.002427608
1943-09-30,0.00575191
1943-10-01,0.001029601
1943-10-04,-0.005588122
1943-10-05,-0.003957947
1943-10-06,-0.01149412
1943-10-07,-0.01332315
1943-10-08,0.004486277
1943-10-11,-0.001504698
1943-10-13,0.000201787
1943-10-14,0.004475291
1943-10-15,0.007010297
1943-10-18,0.001892404
1943-10-19,0.005265078
1943-10-20,0.003560309
1943-10-21,-0.009003234
1943-10-22,0.00442476
1943-10-25,-0.000639256
1943-10-26,0.00356879
1943-10-27,0.00607427
1943-10-28,-0.002300298
1943-10-29,-0.003978815
1943-11-01,0.001052359
1943-11-03,-0.011532238
1943-11-04,-0.008276236
1943-11-05,-0.007492751
1943-11-08,-0.028260093
1943-11-09,0.003765126
1943-11-10,0.009947241
1943-11-12,-0.010304362
1943-11-15,-0.00333023
1943-11-16,-0.004231716
1943-11-17,-0.006037272
1943-11-18,0.002908146
1943-11-19,0.012757531
1943-11-22,0.003752551
1943-11-23,-0.003314609
1943-11-24,-0.005097006
1943-11-26,-0.007794389
1943-11-29,-0.014137048
1943-11-30,0.002942482
1943-12-01,0.010192957
1943-12-02,0.008297359
1943-12-03,0.001102371
1943-12-06,0.004663465
1943-12-07,0.009076354
1943-12-08,0.010755921
1943-12-09,-0.005875851
1943-12-10,0.005460449
1943-12-13,-0.000659217
1943-12-14,-0.002402135
1943-12-15,-0.000662257
1943-12-16,0.005455861
1943-12-17,0.005428497
1943-12-20,0.007131521
1943-12-21,-0.002366214
1943-12-22,-0.000650221
1943-12-23,-0.000650963
1943-12-24,0.001936731
1943-12-27,-0.001511547
1943-12-28,-0.009279835
1943-12-29,0.000211105
1943-12-30,0.018503788
1943-12-31,-0.001499759
1944-01-03,-0.000651255
1944-01-04,0.013070137
1944-01-05,0.011213263
1944-01-06,-0.003981962
1944-01-07,-0.001476443
1944-01-10,-0.001479277
1944-01-11,0.006112816
1944-01-12,-0.006505767
1944-01-13,-0.002328141
1944-01-14,0.004439343
1944-01-17,0.003578324
1944-01-18,-0.002315366
1944-01-19,0.001048103
1944-01-20,0.000205643
1944-01-21,0.001889144
1944-01-24,-0.000634693
1944-01-25,-0.0006354
1944-01-26,-0.009895367
1944-01-27,-0.001495038
1944-01-28,0.006168164
1944-01-31,0.003592603
1944-02-01,-0.001479603
1944-02-02,-0.002327765
1944-02-03,-0.008266416
1944-02-04,-0.008338848
1944-02-07,-0.003240115
1944-02-08,0.009723732
1944-02-09,0.000208161
1944-02-10,0.007063345
1944-02-11,-0.000642903
1944-02-14,0.000208161
1944-02-15,0.007022471
1944-02-16,-0.00232991
1944-02-17,0.006993572
1944-02-18,-0.007373979
1944-02-21,-0.001489632
1944-02-23,0.008711562
1944-02-24,0.001894501
1944-02-25,-0.006525846
1944-02-28,0.007835279
1944-02-29,-0.00567914
1944-03-01,0.004433706
1944-03-02,0.001046047
1944-03-03,0.001887089
1944-03-06,0.002724596
1944-03-07,0.006909371
1944-03-08,0.008529982
1944-03-09,-0.002273704
1944-03-10,0.001859216
1944-03-13,0.011773835
1944-03-14,-0.0014304
1944-03-15,0.005113571
1944-03-16,0.001017919
1944-03-17,0.001830926
1944-03-20,-0.008732237
1944-03-21,0.004301948
1944-03-22,-0.001429066
1944-03-23,-0.010426012
1944-03-24,0.002682926
1944-03-27,-0.00226962
1944-03-28,-0.009713768
1944-03-29,-0.002300586
1944-03-30,0.006898148
1944-03-31,-0.000627668
1944-04-03,-0.005057218
1944-04-04,0.000770583
1944-04-05,0.000769885
1944-04-06,0.00494281
1944-04-10,0.001595592
1944-04-11,-6.55E-05
1944-04-12,-0.006699037
1944-04-13,-0.002569711
1944-04-14,-6.55E-05
1944-04-17,-0.000902357
1944-04-18,-0.017653477
1944-04-19,-0.003475597
1944-04-20,0.007633351
1944-04-21,0.001632256
1944-04-24,-0.011082486
1944-04-25,0.001648259
1944-04-26,0.005922487
1944-04-27,0.004186163
1944-04-28,0.005014903
1944-05-01,0.007787912
1944-05-02,-0.000630348
1944-05-03,0.006900333
1944-05-04,-0.001456738
1944-05-05,0.006034248
1944-05-08,0.001033586
1944-05-09,-0.000621358
1944-05-10,0.000205772
1944-05-11,0.001033586
1944-05-12,-0.007238397
1944-05-15,-0.000627561
1944-05-16,0.0010398
1944-05-17,0.006872439
1944-05-18,0.001861401
1944-05-19,0.001858664
1944-05-22,0.001030854
1944-05-23,0.003503381
1944-05-24,0.004314235
1944-05-25,-0.001430889
1944-05-26,0.001845116
1944-05-29,0.004297425
1944-05-31,0.006725739
1944-06-01,-0.003313554
1944-06-02,-0.000887036
1944-06-05,-0.005765745
1944-06-06,0.006466604
1944-06-07,-0.000887036
1944-06-08,-0.004139728
1944-06-09,0.001557965
1944-06-12,0.022745198
1944-06-13,0.007096627
1944-06-14,0.001507591
1944-06-15,0.005454538
1944-06-16,0.006995226
1944-06-19,0.010065718
1944-06-20,0.001469714
1944-06-21,-0.002387718
1944-06-22,-0.001620283
1944-06-23,-0.001622675
1944-06-26,0.006126863
1944-06-27,0.003006976
1944-06-28,-0.005451032
1944-06-29,-0.000846889
1944-06-30,0.003016502
1944-07-03,0.009938274
1944-07-05,0.005262302
1944-07-06,-0.003870761
1944-07-07,0.00220771
1944-07-10,0.008281529
1944-07-11,-0.001584293
1944-07-12,0.0014323
1944-07-13,-0.003845032
1944-07-14,0.000679296
1944-07-17,-0.009903287
1944-07-18,-0.009237439
1944-07-19,0.00685661
1944-07-20,-0.008493354
1944-07-21,-0.013966023
1944-07-24,-0.006336915
1944-07-25,0.007796882
1944-07-26,-0.002420884
1944-07-27,-7.71E-05
1944-07-28,-0.005558732
1944-07-31,0.000710268
1944-08-01,0.005704959
1944-08-02,0.002544903
1944-08-03,-0.006047636
1944-08-04,-0.009229067
1944-08-07,0.004955613
1944-08-08,-0.003748845
1944-08-09,0.004951843
1944-08-10,0.00808392
1944-08-11,0.004109848
1944-08-14,0.001756331
1944-08-15,-0.000580725
1944-08-16,0.004870382
1944-08-17,0.006399035
1944-08-18,0.004819981
1944-08-21,-0.004403742
1944-08-22,-0.006736259
1944-08-23,0.001749075
1944-08-24,-0.005999262
1944-08-25,-0.002140785
1944-08-28,0.000197485
1944-08-29,0.003322485
1944-08-30,0.002533933
1944-08-31,-0.003687519
1944-09-01,0.003321943
1944-09-05,-0.006019021
1944-09-06,-0.024054832
1944-09-07,-0.00300588
1944-09-08,-0.001407192
1944-09-11,0.005842431
1944-09-12,0.005009511
1944-09-13,-0.009367559
1944-09-14,-0.005434252
1944-09-15,0.008298985
1944-09-18,0.006627521
1944-09-19,0.008980749
1944-09-20,0.001784097
1944-09-21,-0.002957739
1944-09-22,0.002578998
1944-09-25,0.008897471
1944-09-26,-0.002149279
1944-09-27,0.000201819
1944-09-28,-0.002940365
1944-09-29,0.004141929
1944-10-02,0.004906558
1944-10-03,0.000196982
1944-10-04,0.005665732
1944-10-05,0.006412988
1944-10-06,0.001741383
1944-10-09,-0.005971098
1944-10-10,0.003300163
1944-10-11,0.006384144
1944-10-13,0.000965621
1944-10-16,-0.005179362
1944-10-17,0.004057986
1944-10-18,0.005581597
1944-10-19,-0.002098351
1944-10-20,-0.00133676
1944-10-23,-0.016700099
1944-10-24,0.002540732
1944-10-25,0.000196982
1944-10-26,-0.00759725
1944-10-27,0.001768074
1944-10-30,0.000981296
1944-10-31,0.00176438
1944-11-01,0.004110725
1944-11-02,0.005654325
1944-11-03,-0.000576832
1944-11-06,0.005628928
1944-11-08,-0.001344848
1944-11-09,0.002516755
1944-11-10,0.000969372
1944-11-13,-0.008276214
1944-11-14,-0.01223365
1944-11-15,-0.002161984
1944-11-16,0.000987006
1944-11-17,-0.001377682
1944-11-20,0.004144692
1944-11-21,0.007273834
1944-11-22,0.000979002
1944-11-24,-0.005261856
1944-11-27,0.003335617
1944-11-28,-0.000583499
1944-11-29,0.00567567
1944-11-30,-0.001358058
1944-12-01,-0.002413335
1944-12-04,0.008518685
1944-12-05,0.003797902
1944-12-06,-7.51E-05
1944-12-07,0.00223975
1944-12-08,0.007623164
1944-12-11,0.00603647
1944-12-12,-0.002352969
1944-12-13,-0.003119205
1944-12-14,0.00297837
1944-12-15,0.00981839
1944-12-18,-0.006103701
1944-12-19,0.002957535
1944-12-20,-0.006877786
1944-12-21,-0.00235817
1944-12-22,0.000687711
1944-12-26,-0.006934821
1944-12-27,-0.004679823
1944-12-28,0.009948065
1944-12-29,0.013665393
1945-01-02,0.003954569
1945-01-03,0.010692134
1945-01-04,0.00167429
1945-01-05,-0.002034361
1945-01-08,0.009104813
1945-01-09,0.000925886
1945-01-10,0.00754786
1945-01-11,-0.000540952
1945-01-12,-0.002734468
1945-01-15,-0.006408732
1945-01-16,-0.000548499
1945-01-17,0.006836481
1945-01-18,-0.004212546
1945-01-19,-0.009390447
1945-01-22,-0.010227158
1945-01-23,-0.006577409
1945-01-24,0.003217518
1945-01-25,0.006227244
1945-01-26,0.009941947
1945-01-29,0.006133045
1945-01-30,-0.005718911
1945-01-31,0.000932451
1945-02-01,0.002411522
1945-02-02,0.007591758
1945-02-05,0.007537292
1945-02-06,0.002374132
1945-02-07,0.002369347
1945-02-08,0.000184351
1945-02-09,-0.005629603
1945-02-13,0.016266222
1945-02-14,0.005220322
1945-02-15,0.007342547
1945-02-16,-0.001237113
1945-02-19,0.008013532
1945-02-20,0.003715424
1945-02-21,-0.001223109
1945-02-23,-0.001929814
1945-02-26,-0.004759152
1945-02-27,0.007991306
1945-02-28,0.007226604
1945-03-01,0.001584034
1945-03-02,-0.006099484
1945-03-05,0.005104617
1945-03-06,0.005080537
1945-03-07,0.000881326
1945-03-08,-0.017895235
1945-03-09,-0.021061027
1945-03-12,0.012486445
1945-03-13,0.000185432
1945-03-14,0.001615025
1945-03-15,0.004468087
1945-03-16,0.001606896
1945-03-19,-0.005492354
1945-03-20,-0.013376309
1945-03-21,-0.009221225
1945-03-22,-0.000545028
1945-03-23,0.004571397
1945-03-26,-0.025287639
1945-03-27,0.00616004
1945-03-28,0.008351728
1945-03-29,0.002394563
1945-04-02,0.011936957
1945-04-03,0.001633328
1945-04-04,-0.001269431
1945-04-05,-0.007081269
1945-04-06,0.007496184
1945-04-09,0.003085761
1945-04-10,0.00380146
1945-04-11,0.01461091
1945-04-12,-0.000530342
1945-04-13,0.010857052
1945-04-16,0.020603431
1945-04-17,0.001561158
1945-04-18,0.009829414
1945-04-19,-0.009375419
1945-04-20,-0.001197464
1945-04-23,0.009842731
1945-04-24,0.004965584
1945-04-25,-0.001859921
1945-04-26,-0.001864094
1945-04-27,0.004279256
1945-04-30,0.009704705
1945-05-01,-0.003462644
1945-05-02,-0.001445637
1945-05-03,0.006677109
1945-05-04,0.003269103
1945-05-07,0.000576869
1945-05-08,0.001916005
1945-05-09,-0.01012011
1945-05-10,-0.012922541
1945-05-11,-9.34E-05
1945-05-14,0.000590623
1945-05-15,0.003324263
1945-05-16,0.000587827
1945-05-17,0.00535251
1945-05-18,0.006677109
1945-05-21,-0.003455847
1945-05-22,-0.000768136
1945-05-23,-0.007520786
1945-05-24,-9.34E-05
1945-05-25,0.006029077
1945-05-28,0.016133809
1945-05-29,0.005229316
1945-05-31,-0.006711505
1945-06-01,0.00097266
1945-06-04,0.000970887
1945-06-05,-0.001688689
1945-06-06,-0.005017137
1945-06-07,0.000308664
1945-06-08,-0.003031796
1945-06-11,-0.003038955
1945-06-12,0.00165499
1945-06-13,0.004331904
1945-06-14,0.003642883
1945-06-15,0.002962474
1945-06-18,-0.001022037
1945-06-19,0.000965596
1945-06-20,0.004272908
1945-06-21,0.004910307
1945-06-22,0.000950831
1945-06-25,0.004221367
1945-06-26,0.000943146
1945-06-27,-0.001661021
1945-06-28,-0.020555225
1945-06-29,-0.011662977
1945-07-02,0.0109356
1945-07-03,0.000175681
1945-07-05,-0.011135031
1945-07-06,0.003540419
1945-07-09,0.008894662
1945-07-10,0.004165043
1945-07-11,-0.003135577
1945-07-12,0.002833488
1945-07-13,-0.002475081
1945-07-16,-0.007133289
1945-07-17,-0.021912672
1945-07-18,-0.003246632
1945-07-19,0.007043813
1945-07-20,0.000175681
1945-07-23,-0.010056242
1945-07-24,0.002243221
1945-07-25,0.009804292
1945-07-26,-0.020260286
1945-07-27,0.005043553
1945-07-30,0.010556304
1945-07-31,0.00428527
1945-08-01,0.001540238
1945-08-02,-0.003911212
1945-08-03,0.004279949
1945-08-06,0.002900777
1945-08-07,-0.013410975
1945-08-08,0.002242097
1945-08-09,0.016670827
1945-08-10,-0.000500151
1945-08-13,-0.011326048
1945-08-14,0.006336146
1945-08-17,-0.005266195
1945-08-20,-0.014871898
1945-08-21,0.004342648
1945-08-22,0.007091611
1945-08-23,0.020093564
1945-08-24,0.013643995
1945-08-27,0.014793922
1945-08-28,0.003450376
1945-08-29,-0.001129501
1945-08-30,0.003443956
1945-08-31,0.010599435
1945-09-04,0.000165614
1945-09-05,0.001455105
1945-09-06,0.013687829
1945-09-07,-0.00046971
1945-09-10,0.003344254
1945-09-11,0.00650275
1945-09-12,0.004573675
1945-09-13,0.000165614
1945-09-14,-0.005477019
1945-09-17,-0.021902482
1945-09-18,0.020152719
1945-09-19,0.009647283
1945-09-20,0.003922721
1945-09-21,-0.004825091
1945-09-24,-0.002342223
1945-09-25,0.001422685
1945-09-26,-0.000462132
1945-09-27,-0.00360323
1945-09-28,0.012145374
1945-10-01,0.017604546
1945-10-02,0.000159
1945-10-03,-0.001678171
1945-10-04,0.000159
1945-10-05,0.005066976
1945-10-08,0.007485069
1945-10-09,0.002583303
1945-10-10,0.003786509
1945-10-11,-0.001045819
1945-10-15,0.000762136
1945-10-16,0.000159
1945-10-17,0.004378409
1945-10-18,0.003760381
1945-10-19,-0.00761606
1945-10-22,0.007392213
1945-10-23,-0.007620713
1945-10-24,-0.014919408
1945-10-25,0.005057959
1945-10-26,0.005034076
1945-10-29,-0.011363195
1945-10-30,0.005066976
1945-10-31,0.016642579
1945-11-01,0.013367242
1945-11-02,-0.000438799
1945-11-05,0.004898927
1945-11-07,0.011960226
1945-11-08,-0.003346556
1945-11-09,0.001324929
1945-11-13,-0.003354744
1945-11-14,-0.005127721
1945-11-15,0.007823526
1945-11-16,-0.004529872
1945-11-19,0.011330498
1945-11-20,0.004807779
1945-11-21,-0.014322001
1945-11-23,-0.00983428
1945-11-26,0.005495275
1945-11-27,0.012550603
1945-11-28,-0.005093903
1945-11-29,-0.001604413
1945-11-30,0.009549153
1945-12-03,0.014431473
1945-12-04,-0.001258712
1945-12-05,-0.000685919
1945-12-06,0.005057577
1945-12-07,0.002173906
1945-12-10,0.007869833
1945-12-11,-0.002374366
1945-12-12,-0.015417876
1945-12-13,-0.004717507
1945-12-14,0.001044757
1945-12-17,-0.021486679
1945-12-18,0.009333175
1945-12-19,-1.12E-04
1945-12-20,-0.006544614
1945-12-21,-0.000700447
1945-12-26,0.025212045
1945-12-27,-0.007578781
1945-12-28,0.00162413
1945-12-31,0.002776754
1946-01-02,-0.006189386
1946-01-03,0.001306497
1946-01-04,-0.002169079
1946-01-07,0.004790083
1946-01-08,0.022099822
1946-01-09,0.014844645
1946-01-10,0.006832257
1946-01-11,0.003467442
1946-01-14,0.011178572
1946-01-15,0.001783792
1946-01-16,0.001236292
1946-01-17,-0.002029148
1946-01-18,-0.002034003
1946-01-21,-0.030453964
1946-01-22,0.006911507
1946-01-23,0.011905138
1946-01-24,0.002914149
1946-01-25,-0.001508608
1946-01-28,0.029445086
1946-01-29,0.002832307
1946-01-30,-0.005744782
1946-01-31,0.000685923
1946-02-01,0.004180794
1946-02-04,-0.000661527
1946-02-05,0.004707782
1946-02-06,-0.006540598
1946-02-07,0.000411327
1946-02-08,-0.000665733
1946-02-11,-0.01630021
1946-02-13,-0.013843059
1946-02-14,0.006529236
1946-02-15,0.019759088
1946-02-18,-0.002842577
1946-02-19,-0.036585302
1946-02-20,-0.01823274
1946-02-21,0.020560894
1946-02-25,-0.04529968
1946-02-26,-0.005502392
1946-02-27,0.020637444
1946-02-28,0.00799156
1946-03-01,-0.004421992
1946-03-04,-0.007343583
1946-03-05,0.010161525
1946-03-06,-0.005003203
1946-03-07,0.008354995
1946-03-08,0.008279569
1946-03-11,-0.006660316
1946-03-12,0.001930603
1946-03-13,-0.015870376
1946-03-14,-0.003869492
1946-03-15,0.010746721
1946-03-18,0.016411398
1946-03-19,-0.007200717
1946-03-20,0.007078849
1946-03-21,0.006455045
1946-03-22,-0.00037095
1946-03-25,0.020532947
1946-03-26,-0.000924409
1946-03-27,-0.006461648
1946-03-28,-0.001485212
1946-03-29,0.005764075
1946-04-01,0.00099302
1946-04-02,0.000438249
1946-04-03,0.017039934
1946-04-04,0.010765931
1946-04-05,-0.002268315
1946-04-08,0.004199478
1946-04-09,0.013847855
1946-04-10,-0.003823144
1946-04-11,-0.002241992
1946-04-12,-1.16E-04
1946-04-15,-0.008106939
1946-04-16,0.013310906
1946-04-17,-0.001705395
1946-04-18,0.003069197
1946-04-22,-0.001173771
1946-04-23,-0.002234108
1946-04-24,-0.010200442
1946-04-25,-0.006013586
1946-04-26,0.002041927
1946-04-29,0.007419413
1946-04-30,0.002021289
1946-05-01,-0.002779713
1946-05-02,-0.00492457
1946-05-03,-0.008707432
1946-05-06,-0.010948597
1946-05-07,0.013576714
1946-05-08,-0.002275463
1946-05-09,-0.001738562
1946-05-10,0.016154511
1946-05-13,0.002553728
1946-05-14,-0.006500843
1946-05-15,-0.007613022
1946-05-16,0.005821797
1946-05-17,-0.002260284
1946-05-20,0.002036069
1946-05-21,0.002031562
1946-05-22,0.006309515
1946-05-23,-0.001178138
1946-05-24,-1.14E-04
1946-05-27,0.007340271
1946-05-28,0.014684793
1946-05-29,0.0024897
1946-05-31,-0.003750778
1946-06-03,-0.007146301
1946-06-04,-0.006667516
1946-06-05,-0.006179237
1946-06-06,-0.000899758
1946-06-07,0.00016333
1946-06-10,0.001225694
1946-06-11,-0.010978435
1946-06-12,0.001776471
1946-06-13,0.005517038
1946-06-14,-0.000900164
1946-06-17,0.000695934
1946-06-18,-0.014190791
1946-06-19,-0.006298167
1946-06-20,-0.022602627
1946-06-21,0.010724212
1946-06-24,0.00182583
1946-06-25,-0.0074839
1946-06-26,-0.002022049
1946-06-27,0.015092605
1946-06-28,0.001806795
1946-07-01,0.003384568
1946-07-02,-0.00312339
1946-07-03,-0.004742731
1946-07-05,-0.005829013
1946-07-08,-0.006382117
1946-07-09,0.002862498
1946-07-10,-0.000958826
1946-07-11,-0.007992398
1946-07-12,-0.009109247
1946-07-15,-0.020099013
1946-07-16,-0.001469921
1946-07-17,0.002980871
1946-07-18,-0.004244171
1946-07-19,-0.005910013
1946-07-22,-0.005364883
1946-07-23,-0.032701193
1946-07-24,-0.001433872
1946-07-25,0.002585427
1946-07-26,0.00313027
1946-07-29,0.000825075
1946-07-30,0.003078499
1946-07-31,0.008677189
1946-08-01,0.001982235
1946-08-02,-2.47E-04
1946-08-05,-0.006906114
1946-08-06,-0.003593466
1946-08-07,0.008716691
1946-08-08,0.003635264
1946-08-09,-0.004114982
1946-08-12,0.00086032
1946-08-13,0.007494675
1946-08-14,-0.002447369
1946-08-15,-0.012340301
1946-08-16,-0.009139751
1946-08-19,-0.002483456
1946-08-20,0.004813094
1946-08-21,-0.010293689
1946-08-22,-0.010948403
1946-08-23,0.000337224
1946-08-26,-0.007058953
1946-08-27,-0.032284271
1946-08-28,-0.0120311
1946-08-29,0.000991401
1946-08-30,-0.007365031
1946-09-03,-0.099388192
1946-09-04,0.030377574
1946-09-05,0.033992926
1946-09-06,-0.009669956
1946-09-09,-0.052688082
1946-09-10,-0.028270438
1946-09-11,0.031239352
1946-09-12,-0.002282448
1946-09-13,0.019018497
1946-09-16,0.005589418
1946-09-17,-0.0080813
1946-09-18,-0.031702705
1946-09-19,-0.032045849
1946-09-20,0.024833029
1946-09-23,-0.019349678
1946-09-24,0.021223746
1946-09-25,0.025526125
1946-09-26,0.010969186
1946-09-27,-0.010767154
1946-09-30,-0.010216293
1946-10-01,-0.003414247
1946-10-02,0.00462148
1946-10-03,-0.002073784
1946-10-04,-0.012088915
1946-10-07,-0.008167864
1946-10-08,-0.012305076
1946-10-09,-0.028957931
1946-10-10,0.014132071
1946-10-11,0.020194651
1946-10-14,0.004727766
1946-10-15,0.039368319
1946-10-16,-0.004662019
1946-10-17,-0.015832314
1946-10-18,-0.00340534
1946-10-21,0.001263558
1946-10-22,-0.00874045
1946-10-23,-0.008132923
1946-10-24,-6.34021E-05
1946-10-25,-0.00615317
1946-10-28,-0.021828886
1946-10-29,-0.009774502
1946-10-30,0.003467123
1946-10-31,0.035572399
1946-11-01,0.014553398
1946-11-04,0.016307566
1946-11-06,-0.043998092
1946-11-07,0.007234705
1946-11-08,0.003111541
1946-11-12,0.005115352
1946-11-13,-0.009646727
1946-11-14,0.004456501
1946-11-15,-0.011690721
1946-11-18,-0.011128554
1946-11-19,-0.001631125
1946-11-20,-0.008495014
1946-11-21,-0.018234328
1946-11-22,-0.006575092
1946-11-25,0.011793599
1946-11-26,0.008838114
1946-11-27,0.005975161
1946-11-29,0.007989454
1946-12-02,-0.016608896
1946-12-03,0.003202482
1946-12-04,0.015612894
1946-12-05,-0.005694905
1946-12-06,0.003838238
1946-12-09,0.041916749
1946-12-10,-0.000260122
1946-12-11,0.002350844
1946-12-12,-0.013931997
1946-12-13,0.00106001
1946-12-16,0.004354248
1946-12-17,-0.00419713
1946-12-18,0.001716162
1946-12-19,0.015518971
1946-12-20,0.002976124
1946-12-23,-0.006066574
1946-12-24,-0.002855839
1946-12-26,-0.010670012
1946-12-27,-0.001575047
1946-12-30,-0.001576778
1946-12-31,0.008309423
1947-01-02,-0.006349575
1947-01-03,0.004133741
1947-01-06,0.011981916
1947-01-07,-0.007585648
1947-01-08,0.006061046
1947-01-09,0.00213316
1947-01-10,-0.012766995
1947-01-13,-0.028685019
1947-01-14,0.004916102
